USC00116200,20180101,TMAX,-150,,,7,0500
USC00116200,20180101,TMIN,-278,,,7,0500
USC00116200,20180101,TOBS,-278,,,7,0500
USC00116200,20180101,PRCP,0,,,7,0500
USC00116200,20180101,SNOW,0,,,7,
USC00116200,20180101,SNWD,127,,,7,0500
USC00116200,20180102,TMAX,-167,,,7,0500
USC00116200,20180102,TMIN,-278,,,7,0500
USC00116200,20180102,TOBS,-244,,,7,0500
USC00116200,20180102,PRCP,0,,,7,0500
USC00116200,20180102,SNOW,0,,,7,
USC00116200,20180102,SNWD,127,,,7,0500
USC00116200,20180103,TMAX,-89,,,7,0500
USC00116200,20180103,TMIN,-250,,,7,0500
USC00116200,20180103,TOBS,-89,,,7,0500
USC00116200,20180103,PRCP,0,,,7,0500
USC00116200,20180103,SNOW,0,,,7,
USC00116200,20180103,SNWD,127,,,7,0500
USC00116200,20180104,TMAX,-72,,,7,0500
USC00116200,20180104,TMIN,-222,,,7,0500
USC00116200,20180104,TOBS,-222,,,7,0500
USC00116200,20180104,PRCP,0,T,,7,0500
USC00116200,20180104,SNOW,5,,,7,
USC00116200,20180104,SNWD,127,,,7,0500
USC00116200,20180105,TMAX,-128,,,7,0500
USC00116200,20180105,TMIN,-222,,,7,0500
USC00116200,20180105,TOBS,-144,,,7,0500
USC00116200,20180105,PRCP,0,,,7,0500
USC00116200,20180105,SNOW,0,,,7,
USC00116200,20180105,SNWD,102,,,7,0500
USC00116200,20180106,TMAX,-128,,,7,0500
USC00116200,20180106,TMIN,-244,,,7,0500
USC00116200,20180106,TOBS,-244,,,7,0500
USC00116200,20180106,PRCP,0,,,7,0500
USC00116200,20180106,SNOW,0,,,7,
USC00116200,20180106,SNWD,102,,,7,0500
USC00116200,20180107,TMAX,-67,,,7,0500
USC00116200,20180107,TMIN,-244,,,7,0500
USC00116200,20180107,TOBS,-67,,,7,0500
USC00116200,20180107,PRCP,0,,,7,0500
USC00116200,20180107,SNOW,0,,,7,
USC00116200,20180107,SNWD,102,,,7,0500
USC00116200,20180108,TMAX,22,,,7,0500
USC00116200,20180108,TMIN,-67,,,7,0500
USC00116200,20180108,TOBS,0,,,7,0500
USC00116200,20180108,PRCP,51,,,7,0500
USC00116200,20180108,SNOW,5,,,7,
USC00116200,20180108,SNWD,76,,,7,0500
USC00116200,20180109,TMAX,22,,,7,0500
USC00116200,20180109,TMIN,-39,,,7,0500
USC00116200,20180109,TOBS,-39,,,7,0500
USC00116200,20180109,PRCP,0,,,7,0500
USC00116200,20180109,SNOW,0,,,7,
USC00116200,20180109,SNWD,76,,,7,0500
USC00116200,20180109,WT01,1,,,7,
USC00116200,20180110,TMAX,33,,,7,0500
USC00116200,20180110,TMIN,-50,,,7,0500
USC00116200,20180110,TOBS,-50,,,7,0500
USC00116200,20180110,PRCP,0,T,,7,0500
USC00116200,20180110,SNOW,0,,,7,
USC00116200,20180110,SNWD,51,,,7,0500
USC00116200,20180110,WT01,1,,,7,
USC00116200,20180111,TMAX,128,,,7,0500
USC00116200,20180111,TMIN,-50,,,7,0500
USC00116200,20180111,TOBS,128,,,7,0500
USC00116200,20180111,PRCP,0,,,7,0500
USC00116200,20180111,SNOW,0,,,7,
USC00116200,20180111,SNWD,0,,,7,0500
USC00116200,20180111,WT01,1,,,7,
USC00116200,20180112,TMAX,150,,,7,0500
USC00116200,20180112,TMIN,-94,,,7,0500
USC00116200,20180112,TOBS,-94,,,7,0500
USC00116200,20180112,PRCP,13,,,7,0500
USC00116200,20180112,SNOW,0,,,7,
USC00116200,20180112,SNWD,0,,,7,0500
USC00116200,20180112,WT01,1,,,7,
USC00116200,20180113,TMAX,-44,,,7,0500
USC00116200,20180113,TMIN,-150,,,7,0500
USC00116200,20180113,TOBS,-150,,,7,0500
USC00116200,20180113,PRCP,0,,,7,0500
USC00116200,20180113,SNOW,0,,,7,
USC00116200,20180113,SNWD,0,,,7,0500
USC00116200,20180114,TMAX,-78,,,7,0500
USC00116200,20180114,TMIN,-183,,,7,0500
USC00116200,20180114,TOBS,-161,,,7,0500
USC00116200,20180114,PRCP,0,,,7,0500
USC00116200,20180114,SNOW,0,,,7,
USC00116200,20180114,SNWD,0,,,7,0500
USC00116200,20180115,TMAX,-67,,,7,0500
USC00116200,20180115,TMIN,-161,,,7,0500
USC00116200,20180115,TOBS,-67,,,7,0500
USC00116200,20180115,PRCP,43,,,7,0500
USC00116200,20180115,SNOW,102,,,7,
USC00116200,20180115,SNWD,102,,,7,0500
USC00116200,20180116,TMAX,-44,,,7,0500
USC00116200,20180116,TMIN,-200,,,7,0500
USC00116200,20180116,TOBS,-200,,,7,0500
USC00116200,20180116,PRCP,0,T,,7,0500
USC00116200,20180116,SNOW,0,,,7,
USC00116200,20180116,SNWD,102,,,7,0500
USC00116200,20180117,TMAX,-111,,,7,0500
USC00116200,20180117,TMIN,-200,,,7,0500
USC00116200,20180117,TOBS,-189,,,7,0500
USC00116200,20180117,PRCP,0,T,,7,0500
USC00116200,20180117,SNOW,0,,,7,
USC00116200,20180117,SNWD,102,,,7,0500
USC00116200,20180118,TMAX,-67,,,7,0500
USC00116200,20180118,TMIN,-189,,,7,0500
USC00116200,20180118,TOBS,-100,,,7,0500
USC00116200,20180118,PRCP,0,,,7,0500
USC00116200,20180118,SNOW,0,,,7,
USC00116200,20180118,SNWD,76,,,7,0500
USC00116200,20180119,TMAX,22,,,7,0500
USC00116200,20180119,TMIN,-111,,,7,0500
USC00116200,20180119,TOBS,-28,,,7,0500
USC00116200,20180119,PRCP,0,,,7,0500
USC00116200,20180119,SNOW,0,,,7,
USC00116200,20180119,SNWD,25,,,7,0500
USC00116200,20180120,TMAX,61,,,7,0500
USC00116200,20180120,TMIN,-56,,,7,0500
USC00116200,20180120,TOBS,11,,,7,0500
USC00116200,20180120,PRCP,0,,,7,0500
USC00116200,20180120,SNOW,0,,,7,
USC00116200,20180120,SNWD,0,,,7,0500
USC00116200,20180121,TMAX,72,,,7,0500
USC00116200,20180121,TMIN,0,,,7,0500
USC00116200,20180121,TOBS,0,,,7,0500
USC00116200,20180121,PRCP,0,,,7,0500
USC00116200,20180121,SNOW,0,,,7,
USC00116200,20180121,SNWD,0,,,7,0500
USC00116200,20180122,TMAX,122,,,7,0500
USC00116200,20180122,TMIN,0,,,7,0500
USC00116200,20180122,TOBS,111,,,7,0500
USC00116200,20180122,PRCP,61,,,7,0500
USC00116200,20180122,SNOW,0,,,7,
USC00116200,20180122,SNWD,0,,,7,0500
USC00116200,20180122,WT01,1,,,7,
USC00116200,20180123,TMAX,144,,,7,0500
USC00116200,20180123,TMIN,6,,,7,0500
USC00116200,20180123,TOBS,6,,,7,0500
USC00116200,20180123,PRCP,30,,,7,0500
USC00116200,20180123,SNOW,0,,,7,
USC00116200,20180123,SNWD,0,,,7,0500
USC00116200,20180123,WT01,1,,,7,
USC00116200,20180124,TMAX,33,,,7,0500
USC00116200,20180124,TMIN,-50,,,7,0500
USC00116200,20180124,TOBS,-44,,,7,0500
USC00116200,20180124,PRCP,0,T,,7,0500
USC00116200,20180124,SNOW,0,,,7,
USC00116200,20180124,SNWD,0,,,7,0500
USC00116200,20180125,TMAX,-6,,,7,0500
USC00116200,20180125,TMIN,-56,,,7,0500
USC00116200,20180125,TOBS,-28,,,7,0500
USC00116200,20180125,PRCP,0,,,7,0500
USC00116200,20180125,SNOW,0,,,7,
USC00116200,20180125,SNWD,0,,,7,0500
USC00116200,20180126,TMAX,100,,,7,0500
USC00116200,20180126,TMIN,-28,,,7,0500
USC00116200,20180126,TOBS,44,,,7,0500
USC00116200,20180126,PRCP,0,,,7,0500
USC00116200,20180126,SNOW,0,,,7,
USC00116200,20180126,SNWD,0,,,7,0500
USC00116200,20180127,TMAX,111,,,7,0500
USC00116200,20180127,TMIN,44,,,7,0500
USC00116200,20180127,TOBS,83,,,7,0500
USC00116200,20180127,PRCP,0,,,7,0500
USC00116200,20180127,SNOW,0,,,7,
USC00116200,20180127,SNWD,0,,,7,0500
USC00116200,20180128,TMAX,111,,,7,0500
USC00116200,20180128,TMIN,-28,,,7,0500
USC00116200,20180128,TOBS,-28,,,7,0500
USC00116200,20180128,PRCP,0,,,7,0500
USC00116200,20180128,SNOW,0,,,7,
USC00116200,20180128,SNWD,0,,,7,0500
USC00116200,20180129,TMAX,111,,,7,0500
USC00116200,20180129,TMIN,-33,,,7,0500
USC00116200,20180129,TOBS,-33,,,7,0500
USC00116200,20180129,PRCP,0,T,,7,0500
USC00116200,20180129,SNOW,0,T,,7,
USC00116200,20180129,SNWD,0,T,,7,0500
USC00116200,20180130,TMAX,-22,,,7,0500
USC00116200,20180130,TMIN,-128,,,7,0500
USC00116200,20180130,TOBS,-128,,,7,0500
USC00116200,20180130,PRCP,0,T,,7,0500
USC00116200,20180130,SNOW,0,T,,7,
USC00116200,20180130,SNWD,0,,,7,0500
USC00116200,20180131,TMAX,11,,,7,0500
USC00116200,20180131,TMIN,-128,,,7,0500
USC00116200,20180131,TOBS,11,,,7,0500
USC00116200,20180131,PRCP,0,,,7,0500
USC00116200,20180131,SNOW,0,,,7,
USC00116200,20180131,SNWD,0,,,7,0500
USC00116200,20180201,TMAX,67,,,7,0500
USC00116200,20180201,TMIN,0,,,7,0500
USC00116200,20180201,TOBS,0,,,7,0500
USC00116200,20180201,PRCP,0,,,7,0500
USC00116200,20180201,SNOW,0,,,7,
USC00116200,20180201,SNWD,0,,,7,0500
USC00116200,20180202,TMAX,11,,,7,0500
USC00116200,20180202,TMIN,-156,,,7,0500
USC00116200,20180202,TOBS,-156,,,7,0500
USC00116200,20180202,PRCP,0,,,7,0500
USC00116200,20180202,SNOW,0,,,7,
USC00116200,20180202,SNWD,0,,,7,0500
USC00116200,20180203,TMAX,-39,,,7,0500
USC00116200,20180203,TMIN,-156,,,7,0500
USC00116200,20180203,TOBS,-39,,,7,0500
USC00116200,20180203,PRCP,0,,,7,0500
USC00116200,20180203,SNOW,0,,,7,
USC00116200,20180203,SNWD,0,,,7,0500
USC00116200,20180204,TMAX,56,,,7,0500
USC00116200,20180204,TMIN,-39,,,7,0500
USC00116200,20180204,TOBS,-39,,,7,0500
USC00116200,20180204,PRCP,13,,,7,0500
USC00116200,20180204,SNOW,13,,,7,
USC00116200,20180204,SNWD,0,,,7,0500
USC00116200,20180205,TMAX,-33,,,7,0500
USC00116200,20180205,TMIN,-194,,,7,0500
USC00116200,20180205,TOBS,-194,,,7,0500
USC00116200,20180205,PRCP,13,,,7,0500
USC00116200,20180205,SNOW,13,,,7,
USC00116200,20180205,SNWD,25,,,7,0500
USC00116200,20180206,TMAX,-83,,,7,0500
USC00116200,20180206,TMIN,-206,,,7,0500
USC00116200,20180206,TOBS,-156,,,7,0500
USC00116200,20180206,PRCP,48,,,7,0500
USC00116200,20180206,SNOW,102,,,7,
USC00116200,20180206,SNWD,127,,,7,0500
USC00116200,20180207,TMAX,-100,,,7,0500
USC00116200,20180207,TMIN,-200,,,7,0500
USC00116200,20180207,TOBS,-122,,,7,0500
USC00116200,20180207,PRCP,0,,,7,0500
USC00116200,20180207,SNOW,0,,,7,
USC00116200,20180207,SNWD,127,,,7,0500
USC00116200,20180208,TMAX,-44,,,7,0500
USC00116200,20180208,TMIN,-150,,,7,0500
USC00116200,20180208,TOBS,-117,,,7,0500
USC00116200,20180208,PRCP,0,T,,7,0500
USC00116200,20180208,SNOW,0,T,,7,
USC00116200,20180208,SNWD,127,,,7,0500
USC00116200,20180209,TMAX,17,,,7,0500
USC00116200,20180209,TMIN,-117,,,7,0500
USC00116200,20180209,TOBS,17,,,7,0500
USC00116200,20180209,PRCP,0,,,7,0500
USC00116200,20180209,SNOW,0,,,7,
USC00116200,20180209,SNWD,102,,,7,0500
USC00116200,20180210,TMAX,44,,,7,0500
USC00116200,20180210,TMIN,-111,,,7,0500
USC00116200,20180210,TOBS,-111,,,7,0500
USC00116200,20180210,PRCP,0,T,,7,0500
USC00116200,20180210,SNOW,0,T,,7,
USC00116200,20180210,SNWD,51,,,7,0500
USC00116200,20180211,TMAX,-44,,,7,0500
USC00116200,20180211,TMIN,-111,,,7,0500
USC00116200,20180211,TOBS,-94,,,7,0500
USC00116200,20180211,PRCP,30,,,7,0500
USC00116200,20180211,SNOW,18,,,7,
USC00116200,20180211,SNWD,76,,,7,0500
USC00116200,20180212,TMAX,-44,,,7,0500
USC00116200,20180212,TMIN,-161,,,7,0500
USC00116200,20180212,TOBS,-161,,,7,0500
USC00116200,20180212,PRCP,0,,,7,0500
USC00116200,20180212,SNOW,0,,,7,
USC00116200,20180212,SNWD,76,,,7,0500
USC00116200,20180213,TMAX,-33,,,7,0500
USC00116200,20180213,TMIN,-189,,,7,0500
USC00116200,20180213,TOBS,-144,,,7,0500
USC00116200,20180213,PRCP,0,,,7,0500
USC00116200,20180213,SNOW,0,,,7,
USC00116200,20180213,SNWD,51,,,7,0500
USC00116200,20180214,TMAX,44,,,7,0500
USC00116200,20180214,TMIN,-144,,,7,0500
USC00116200,20180214,TOBS,11,,,7,0500
USC00116200,20180214,PRCP,0,,,7,0500
USC00116200,20180214,SNOW,0,,,7,
USC00116200,20180214,SNWD,51,,,7,0500
USC00116200,20180215,TMAX,100,,,7,0500
USC00116200,20180215,TMIN,11,,,7,0500
USC00116200,20180215,TOBS,94,,,7,0500
USC00116200,20180215,PRCP,0,,,7,0500
USC00116200,20180215,SNOW,0,,,7,
USC00116200,20180215,SNWD,0,,,7,0500
USC00116200,20180215,WT01,1,,,7,
USC00116200,20180216,TMAX,156,,,7,0500
USC00116200,20180216,TMIN,11,,,7,0500
USC00116200,20180216,TOBS,11,,,7,0500
USC00116200,20180216,PRCP,0,T,,7,0500
USC00116200,20180216,SNOW,0,,,7,
USC00116200,20180216,SNWD,0,,,7,0500
USC00116200,20180216,WT01,1,,,7,
USC00116200,20180217,TMAX,28,,,7,0500
USC00116200,20180217,TMIN,-67,,,7,0500
USC00116200,20180217,TOBS,-39,,,7,0500
USC00116200,20180217,PRCP,0,,,7,0500
