USC00116200,19940101,TMAX,61,,,0,0700
USC00116200,19940101,TMIN,-6,,,0,0700
USC00116200,19940101,TOBS,6,,,0,0700
USC00116200,19940101,PRCP,3,,,0,0700
USC00116200,19940101,SNOW,0,T,,0,
USC00116200,19940101,SNWD,0,T,,0,
USC00116200,19940102,TMAX,11,,,0,0700
USC00116200,19940102,TMIN,-22,,,0,0700
USC00116200,19940102,TOBS,-17,,,0,0700
USC00116200,19940102,PRCP,0,,,0,0700
USC00116200,19940102,SNOW,0,P,,0,
USC00116200,19940102,SNWD,0,,,0,
USC00116200,19940103,TMAX,0,,,0,0700
USC00116200,19940103,TMIN,-44,,,0,0700
USC00116200,19940103,TOBS,-33,,,0,0700
USC00116200,19940103,PRCP,0,,,0,0700
USC00116200,19940103,SNOW,0,P,,0,
USC00116200,19940103,SNWD,0,P,,0,
USC00116200,19940103,WT01,1,,,0,
USC00116200,19940104,TMAX,6,,,0,0700
USC00116200,19940104,TMIN,-72,,,0,0700
USC00116200,19940104,TOBS,-72,,,0,0700
USC00116200,19940104,PRCP,0,,,0,0700
USC00116200,19940104,SNOW,0,P,,0,
USC00116200,19940104,SNWD,0,P,,0,
USC00116200,19940105,TMAX,6,,,0,0700
USC00116200,19940105,TMIN,-106,,,0,0700
USC00116200,19940105,TOBS,-6,,,0,0700
USC00116200,19940105,PRCP,0,T,,0,0700
USC00116200,19940105,SNOW,0,T,,0,
USC00116200,19940105,SNWD,0,T,,0,
USC00116200,19940106,TMAX,22,,,0,0700
USC00116200,19940106,TMIN,-139,,,0,0700
USC00116200,19940106,TOBS,-139,,,0,0700
USC00116200,19940106,PRCP,0,T,,0,0700
USC00116200,19940106,SNOW,0,T,,0,
USC00116200,19940106,SNWD,0,T,,0,
USC00116200,19940107,TMAX,22,,,0,0700
USC00116200,19940107,TMIN,-211,,,0,0700
USC00116200,19940107,TOBS,-211,,,0,0700
USC00116200,19940107,PRCP,13,,,0,0700
USC00116200,19940107,SNOW,0,T,,0,
USC00116200,19940107,SNWD,0,T,,0,
USC00116200,19940108,TMAX,-83,,,0,0700
USC00116200,19940108,TMIN,-211,,,0,0700
USC00116200,19940108,TOBS,-122,,,0,0700
USC00116200,19940108,PRCP,0,P,,0,0700
USC00116200,19940108,SNOW,0,P,,0,
USC00116200,19940108,SNWD,0,,,0,
USC00116200,19940109,TMAX,-28,,,0,0700
USC00116200,19940109,TMIN,-161,,,0,0700
USC00116200,19940109,TOBS,-33,,,0,0700
USC00116200,19940109,PRCP,0,,,0,0700
USC00116200,19940109,SNOW,0,P,,0,
USC00116200,19940109,SNWD,0,P,,0,
USC00116200,19940110,TMAX,11,,,0,0700
USC00116200,19940110,TMIN,-78,,,0,0700
USC00116200,19940110,TOBS,11,,,0,0700
USC00116200,19940110,PRCP,0,,,0,0700
USC00116200,19940110,SNOW,0,P,,0,
USC00116200,19940110,SNWD,0,P,,0,
USC00116200,19940111,TMAX,11,,,0,0700
USC00116200,19940111,TMIN,-39,,,0,0700
USC00116200,19940111,TOBS,0,,,0,0700
USC00116200,19940111,PRCP,66,,,0,0700
USC00116200,19940111,SNOW,64,,,0,
USC00116200,19940111,SNWD,76,,,0,
USC00116200,19940112,TMAX,11,,,0,0700
USC00116200,19940112,TMIN,-44,,,0,0700
USC00116200,19940112,TOBS,-44,,,0,0700
USC00116200,19940112,PRCP,0,T,,0,0700
USC00116200,19940112,SNOW,0,P,,0,
USC00116200,19940112,SNWD,51,,,0,
USC00116200,19940112,WT01,1,,,0,
USC00116200,19940113,TMAX,-17,,,0,0700
USC00116200,19940113,TMIN,-172,,,0,0700
USC00116200,19940113,TOBS,-172,,,0,0700
USC00116200,19940113,PRCP,0,,,0,0700
USC00116200,19940113,SNOW,0,,,0,
USC00116200,19940113,SNWD,0,P,I,0,
USC00116200,19940114,TMAX,-156,,,0,0700
USC00116200,19940114,TMIN,-261,,,0,0700
USC00116200,19940114,TOBS,-261,,,0,0700
USC00116200,19940114,PRCP,5,,,0,0700
USC00116200,19940114,SNOW,0,T,I,0,
USC00116200,19940114,SNWD,51,,I,0,
USC00116200,19940115,TMAX,-178,,,0,0700
USC00116200,19940115,TMIN,-261,,,0,0700
USC00116200,19940115,TOBS,-178,,,0,0700
USC00116200,19940115,PRCP,0,,,0,0700
USC00116200,19940115,SNOW,0,,,0,
USC00116200,19940115,SNWD,51,,,0,
USC00116200,19940116,TMAX,-111,,,0,0700
USC00116200,19940116,TMIN,-206,,,0,0700
USC00116200,19940116,TOBS,-139,,,0,0700
USC00116200,19940116,PRCP,0,,,0,0700
USC00116200,19940116,SNOW,0,,,0,
USC00116200,19940116,SNWD,51,,,0,
USC00116200,19940117,TMAX,-139,,,0,0700
USC00116200,19940117,TMIN,-283,,,0,0700
USC00116200,19940117,TOBS,-283,,,0,0700
USC00116200,19940117,PRCP,36,,,0,0700
USC00116200,19940117,SNOW,51,,,0,
USC00116200,19940117,SNWD,102,,,0,
USC00116200,19940118,TMAX,-228,,,0,0700
USC00116200,19940118,TMIN,-289,,,0,0700
USC00116200,19940118,TOBS,-233,,,0,0700
USC00116200,19940118,PRCP,0,,,0,0700
USC00116200,19940118,SNOW,0,,,0,
USC00116200,19940118,SNWD,102,,,0,
USC00116200,19940119,TMAX,-150,,,0,0700
USC00116200,19940119,TMIN,-283,,,0,0700
USC00116200,19940119,TOBS,-167,,,0,0700
USC00116200,19940119,PRCP,0,,,0,0700
USC00116200,19940119,SNOW,0,,,0,
USC00116200,19940119,SNWD,102,,,0,
USC00116200,19940120,TMAX,-100,,,0,0700
USC00116200,19940120,TMIN,-189,,,0,0700
USC00116200,19940120,TOBS,-183,,,0,0700
USC00116200,19940120,PRCP,18,,,0,0700
USC00116200,19940120,SNOW,25,,,0,
USC00116200,19940120,SNWD,127,,,0,
USC00116200,19940121,TMAX,-56,,,0,0700
USC00116200,19940121,TMIN,-256,,,0,0700
USC00116200,19940121,TOBS,-111,,,0,0700
USC00116200,19940121,PRCP,0,,,0,0700
USC00116200,19940121,SNOW,0,,,0,
USC00116200,19940121,SNWD,127,,,0,
USC00116200,19940122,TMAX,28,,,0,0700
USC00116200,19940122,TMIN,-128,,,0,0700
USC00116200,19940122,TOBS,17,,,0,0700
USC00116200,19940122,PRCP,0,,,0,0700
USC00116200,19940122,SNOW,0,P,,0,
USC00116200,19940122,SNWD,102,,,0,
USC00116200,19940123,TMAX,44,,,0,0700
USC00116200,19940123,TMIN,-6,,,0,0700
USC00116200,19940123,TOBS,22,,,0,0700
USC00116200,19940123,PRCP,0,,,0,0700
USC00116200,19940123,SNOW,0,P,,0,
USC00116200,19940123,SNWD,51,,,0,
USC00116200,19940123,WT01,1,,,0,
USC00116200,19940124,TMAX,61,,,0,0700
USC00116200,19940124,TMIN,-28,,,0,0700
USC00116200,19940124,TOBS,28,,,0,0700
USC00116200,19940124,PRCP,0,T,,0,0700
USC00116200,19940124,SNOW,0,T,,0,
USC00116200,19940124,SNWD,25,,,0,
USC00116200,19940124,WT01,1,,,0,
USC00116200,19940125,TMAX,39,,,0,0700
USC00116200,19940125,TMIN,-61,,,0,0700
USC00116200,19940125,TOBS,-33,,,0,0700
USC00116200,19940125,PRCP,0,T,,0,0700
USC00116200,19940125,SNOW,0,P,,0,
USC00116200,19940125,SNWD,25,,,0,
USC00116200,19940125,WT01,1,,,0,
USC00116200,19940126,TMAX,6,,,0,0700
USC00116200,19940126,TMIN,-61,,,0,0700
USC00116200,19940126,TOBS,0,,,0,0700
USC00116200,19940126,PRCP,0,,,0,0700
USC00116200,19940126,SNOW,0,P,,0,
USC00116200,19940126,SNWD,0,T,,0,
USC00116200,19940127,TMAX,78,,,0,0700
