USC00116200,19920101,TMAX,56,,,0,0700
USC00116200,19920101,TMIN,-17,,,0,0700
USC00116200,19920101,TOBS,44,,,0,0700
USC00116200,19920101,PRCP,0,,,0,0700
USC00116200,19920101,SNOW,0,P,,0,
USC00116200,19920101,SNWD,0,,,0,
USC00116200,19920102,TMAX,67,,,0,0700
USC00116200,19920102,TMIN,33,,,0,0700
USC00116200,19920102,TOBS,44,,,0,0700
USC00116200,19920102,PRCP,0,T,,0,0700
USC00116200,19920102,SNOW,0,P,,0,
USC00116200,19920102,SNWD,0,P,,0,
USC00116200,19920103,TMAX,44,,,0,0700
USC00116200,19920103,TMIN,28,,,0,0700
USC00116200,19920103,TOBS,39,,I,0,0700
USC00116200,19920103,PRCP,3,,,0,0700
USC00116200,19920103,SNOW,0,P,,0,
USC00116200,19920103,SNWD,0,P,,0,
USC00116200,19920103,WT01,1,,,0,
USC00116200,19920104,TMAX,28,,I,0,0700
USC00116200,19920104,TMIN,11,,,0,0700
USC00116200,19920104,TOBS,22,,,0,0700
USC00116200,19920104,PRCP,0,,,0,0700
USC00116200,19920104,SNOW,0,P,,0,
USC00116200,19920104,SNWD,0,P,,0,
USC00116200,19920105,TMAX,17,,,0,0700
USC00116200,19920105,TMIN,11,,,0,0700
USC00116200,19920105,TOBS,11,,,0,0700
USC00116200,19920105,PRCP,0,,,0,0700
USC00116200,19920105,SNOW,0,P,,0,
USC00116200,19920105,SNWD,0,P,,0,
USC00116200,19920106,TMAX,50,,,0,0700
USC00116200,19920106,TMIN,-17,,,0,0700
USC00116200,19920106,TOBS,33,,,0,0700
USC00116200,19920106,PRCP,0,,,0,0700
USC00116200,19920106,SNOW,0,P,,0,
USC00116200,19920106,SNWD,0,P,,0,
USC00116200,19920107,TMAX,44,,,0,0700
USC00116200,19920107,TMIN,11,,,0,0700
USC00116200,19920107,TOBS,11,,,0,0700
USC00116200,19920107,PRCP,0,,,0,0700
USC00116200,19920107,SNOW,0,P,,0,
USC00116200,19920107,SNWD,0,P,,0,
USC00116200,19920107,WT01,1,,,0,
USC00116200,19920108,TMAX,72,,,0,0700
USC00116200,19920108,TMIN,0,,,0,0700
USC00116200,19920108,TOBS,17,,,0,0700
USC00116200,19920108,PRCP,48,,,0,0700
USC00116200,19920108,SNOW,0,P,,0,
USC00116200,19920108,SNWD,0,P,,0,
USC00116200,19920109,TMAX,17,,,0,0700
USC00116200,19920109,TMIN,-28,,,0,0700
USC00116200,19920109,TOBS,-28,,,0,0700
USC00116200,19920109,PRCP,41,,,0,0700
USC00116200,19920109,SNOW,0,P,,0,
USC00116200,19920109,SNWD,0,P,,0,
USC00116200,19920110,TMAX,17,,,0,0700
USC00116200,19920110,TMIN,-39,,,0,0700
USC00116200,19920110,TOBS,-22,,,0,0700
USC00116200,19920110,PRCP,0,,,0,0700
USC00116200,19920110,SNOW,0,P,,0,
USC00116200,19920110,SNWD,0,P,,0,
USC00116200,19920111,TMAX,72,,,0,0700
USC00116200,19920111,TMIN,-39,,,0,0700
USC00116200,19920111,TOBS,11,,,0,0700
USC00116200,19920111,PRCP,0,,,0,0700
USC00116200,19920111,SNOW,0,P,,0,
USC00116200,19920111,SNWD,0,P,,0,
USC00116200,19920112,TMAX,44,,,0,0700
USC00116200,19920112,TMIN,-22,,,0,0700
USC00116200,19920112,TOBS,39,,,0,0700
USC00116200,19920112,PRCP,0,,,0,0700
USC00116200,19920112,SNOW,0,P,,0,
USC00116200,19920112,SNWD,0,P,,0,
USC00116200,19920113,TMAX,44,,,0,0700
USC00116200,19920113,TMIN,-56,,,0,0700
USC00116200,19920113,TOBS,-56,,,0,0700
USC00116200,19920113,PRCP,5,,,0,0700
USC00116200,19920113,SNOW,0,P,,0,
USC00116200,19920113,SNWD,0,P,,0,
USC00116200,19920113,WT01,1,,,0,
USC00116200,19920114,TMAX,-39,,,0,0700
USC00116200,19920114,TMIN,-72,,,0,0700
USC00116200,19920114,TOBS,-67,,,0,0700
USC00116200,19920114,PRCP,64,,,0,0700
USC00116200,19920114,SNOW,64,,,0,
USC00116200,19920114,SNWD,76,,,0,
USC00116200,19920115,TMAX,-44,,,0,0700
USC00116200,19920115,TMIN,-194,,,0,0700
USC00116200,19920115,TOBS,-194,,,0,0700
USC00116200,19920115,PRCP,0,T,,0,0700
USC00116200,19920115,SNOW,0,T,,0,
USC00116200,19920115,SNWD,51,,,0,
USC00116200,19920116,TMAX,22,,,0,0700
USC00116200,19920116,TMIN,-233,,,0,0700
USC00116200,19920116,TOBS,-39,,,0,0700
USC00116200,19920116,PRCP,36,,,0,0700
USC00116200,19920116,SNOW,64,,,0,
USC00116200,19920116,SNWD,127,,,0,
USC00116200,19920117,TMAX,-17,,,0,0700
USC00116200,19920117,TMIN,-139,,,0,0700
USC00116200,19920117,TOBS,-139,,,0,0700
USC00116200,19920117,PRCP,0,,,0,0700
USC00116200,19920117,SNOW,0,P,,0,
USC00116200,19920117,SNWD,127,,,0,
USC00116200,19920118,TMAX,-94,,,0,0700
USC00116200,19920118,TMIN,-200,,,0,0700
USC00116200,19920118,TOBS,-200,,,0,0700
USC00116200,19920118,PRCP,0,,,0,0700
USC00116200,19920118,SNOW,0,P,,0,
USC00116200,19920118,SNWD,127,,,0,
USC00116200,19920119,TMAX,17,,,0,0700
USC00116200,19920119,TMIN,-222,,,0,0700
USC00116200,19920119,TOBS,-39,,,0,0700
USC00116200,19920119,PRCP,0,,,0,0700
USC00116200,19920119,SNOW,0,P,,0,
USC00116200,19920119,SNWD,102,,,0,
USC00116200,19920120,TMAX,11,,,0,0700
USC00116200,19920120,TMIN,-61,,,0,0700
USC00116200,19920120,TOBS,-6,,,0,0700
USC00116200,19920120,PRCP,0,,,0,0700
USC00116200,19920120,SNOW,0,P,,0,
USC00116200,19920120,SNWD,102,,,0,
USC00116200,19920121,TMAX,83,,,0,0700
USC00116200,19920121,TMIN,-22,,,0,0700
USC00116200,19920121,TOBS,33,,,0,0700
USC00116200,19920121,PRCP,0,,,0,0700
USC00116200,19920121,SNOW,0,P,,0,
USC00116200,19920121,SNWD,51,,,0,
USC00116200,19920122,TMAX,72,,,0,0700
USC00116200,19920122,TMIN,6,,,0,0700
USC00116200,19920122,TOBS,6,,,0,0700
USC00116200,19920122,PRCP,0,,,0,0700
USC00116200,19920122,SNOW,0,P,,0,
USC00116200,19920122,SNWD,25,,,0,
USC00116200,19920123,TMAX,17,,,0,0700
USC00116200,19920123,TMIN,-94,,,0,0700
USC00116200,19920123,TOBS,-94,,,0,0700
USC00116200,19920123,PRCP,51,,,0,0700
USC00116200,19920123,SNOW,0,P,,0,
USC00116200,19920123,SNWD,25,,,0,
USC00116200,19920124,TMAX,6,,,0,0700
USC00116200,19920124,TMIN,-111,,,0,0700
