USC00116200,19890101,TMAX,-11,,,0,1600
USC00116200,19890101,TMIN,-67,,,0,1600
USC00116200,19890101,TOBS,-11,,,0,1600
USC00116200,19890101,PRCP,0,,,0,1600
USC00116200,19890101,SNOW,0,P,,0,
USC00116200,19890101,SNWD,25,,,0,
USC00116200,19890101,WT01,1,,,0,
USC00116200,19890102,TMAX,-11,,,0,1600
USC00116200,19890102,TMIN,-61,,,0,1600
USC00116200,19890102,TOBS,-39,,,0,1600
USC00116200,19890102,PRCP,0,,,0,1600
USC00116200,19890102,SNOW,0,P,,0,
USC00116200,19890102,SNWD,0,P,,0,
USC00116200,19890103,TMAX,22,,,0,1600
USC00116200,19890103,TMIN,-67,,,0,1600
USC00116200,19890103,TOBS,-11,,,0,1600
USC00116200,19890103,PRCP,0,,,0,1600
USC00116200,19890103,SNOW,0,P,,0,
USC00116200,19890103,SNWD,0,P,,0,
USC00116200,19890103,WT01,1,,,0,
USC00116200,19890104,TMAX,-11,,,0,1600
USC00116200,19890104,TMIN,-172,,,0,1600
USC00116200,19890104,TOBS,-33,,,0,1600
USC00116200,19890104,PRCP,0,,,0,1600
USC00116200,19890104,SNOW,0,P,,0,
USC00116200,19890104,SNWD,0,P,,0,
USC00116200,19890105,TMAX,39,,,0,1600
USC00116200,19890105,TMIN,-67,,,0,1600
USC00116200,19890105,TOBS,6,,,0,1600
USC00116200,19890105,PRCP,25,,,0,1600
USC00116200,19890105,SNOW,0,T,,0,
USC00116200,19890105,SNWD,0,P,,0,
USC00116200,19890106,TMAX,11,,,0,1600
USC00116200,19890106,TMIN,-6,,,0,1600
USC00116200,19890106,TOBS,6,,,0,1600
USC00116200,19890106,PRCP,64,,,0,1600
USC00116200,19890106,SNOW,0,P,,0,
USC00116200,19890106,SNWD,0,P,,0,
USC00116200,19890106,WT01,1,,,0,
USC00116200,19890107,TMAX,167,,,0,1600
USC00116200,19890107,TMIN,-6,,,0,1600
USC00116200,19890107,TOBS,144,,,0,1600
USC00116200,19890107,PRCP,3,,,0,1600
